image_id,crop,disease_class,is_healthy,width_px,height_px,file_size_kb,is_corrupted,is_duplicate,has_wrong_label,is_low_resolution,split
Tomato___Leaf_Mold_00558.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,67.7,False,False,False,False,train
Tomato___Septoria_leaf_spot_01421.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,111.8,False,False,False,False,train
Cherry___healthy_00246.jpg,Cherry,Cherry___healthy,True,224,224,171.8,False,False,False,False,train
Orange___Haunglongbing_01485.jpg,Orange,Orange___Haunglongbing,False,224,224,42.9,False,False,False,False,test
Peach___Bacterial_spot_01326.jpg,Peach,Peach___Bacterial_spot,False,224,224,204.2,False,False,False,False,train
Orange___Haunglongbing_03759.jpg,Orange,Orange___Haunglongbing,False,224,224,197.1,False,False,False,False,train
Peach___Bacterial_spot_00377.jpg,Peach,Peach___Bacterial_spot,False,224,224,80.0,False,False,False,False,train
Soybean___healthy_00008.jpg,Soybean,Soybean___healthy,True,224,224,170.4,False,False,False,False,train
Grape___Black_rot_01035.jpg,Grape,Grape___Black_rot,False,224,224,93.2,False,False,False,False,train
Apple___healthy_01513.jpg,Apple,Apple___healthy,True,224,224,140.7,False,False,False,False,train
Tomato___healthy_01006.jpg,Tomato,Tomato___healthy,True,224,224,225.4,False,False,False,False,validation
Blueberry___healthy_01240.jpg,Blueberry,Blueberry___healthy,True,224,224,188.0,False,False,False,False,validation
Corn___healthy_00479.jpg,Corn,Corn___healthy,True,224,224,164.9,False,False,False,False,train
Grape___Leaf_blight_00846.jpg,Grape,Grape___Leaf_blight,False,224,224,225.0,False,False,False,False,train
Soybean___healthy_00620.jpg,Soybean,Soybean___healthy,True,224,224,102.2,False,False,False,False,train
Tomato___Spider_mites_00391.jpg,Tomato,Tomato___Spider_mites,False,224,224,127.9,False,False,False,False,train
Tomato___Septoria_leaf_spot_01211.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,164.2,False,False,False,False,train
Squash___Powdery_mildew_00457.jpg,Squash,Squash___Powdery_mildew,False,224,224,112.5,False,False,False,False,train
Tomato___healthy_00787.jpg,Tomato,Tomato___healthy,True,224,224,151.0,False,False,False,False,train
Pepper___healthy_00326.jpg,Pepper,Pepper___healthy,True,224,224,212.7,False,False,False,False,validation
Tomato___Early_blight_00678.jpg,Tomato,Tomato___Early_blight,False,224,224,154.4,False,False,False,False,train
Tomato___Late_blight_00663.jpg,Tomato,Tomato___Late_blight,False,224,224,232.7,False,False,False,False,validation
Squash___Powdery_mildew_01390.jpg,Squash,Squash___Powdery_mildew,False,224,224,121.6,False,False,False,False,train
Tomato___Early_blight_00134.jpg,Tomato,Tomato___Early_blight,False,224,224,164.0,False,False,False,False,train
Orange___Haunglongbing_00349.jpg,Orange,Orange___Haunglongbing,False,224,224,106.1,False,False,False,False,test
Tomato___Tomato_Yellow_Leaf_Curl_Virus_03568.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,69.0,False,False,False,False,train
Corn___Common_rust_00397.jpg,Corn,Corn___Common_rust,False,224,224,155.9,False,False,False,False,train
Apple___healthy_00234.jpg,Apple,Apple___healthy,True,224,224,102.5,False,False,False,False,train
Tomato___Leaf_Mold_00468.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,241.1,False,False,False,False,train
Tomato___Bacterial_spot_01816.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,200.1,False,False,False,False,train
Cherry___healthy_00617.jpg,Cherry,Cherry___healthy,True,224,224,101.2,False,False,False,False,train
Potato___Early_blight_00354.jpg,Potato,Potato___Early_blight,False,224,224,193.4,False,False,False,False,train
Corn___Cercospora_leaf_spot_00168.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,64.6,False,False,False,False,train
Soybean___healthy_03784.jpg,Soybean,Soybean___healthy,True,224,224,48.9,False,False,False,False,test
Potato___Late_blight_00750.jpg,Potato,Potato___Late_blight,False,224,224,211.6,False,False,False,False,train
Tomato___Early_blight_00051.jpg,Tomato,Tomato___Early_blight,False,224,224,84.3,False,False,False,False,train
Grape___Leaf_blight_00579.jpg,Grape,Grape___Leaf_blight,False,224,224,99.3,False,False,False,False,train
Cherry___Powdery_mildew_00967.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,102.0,False,False,False,False,train
Pepper___healthy_00898.jpg,Pepper,Pepper___healthy,True,224,224,55.8,False,False,False,False,train
Apple___healthy_01074.jpg,Apple,Apple___healthy,True,224,224,132.6,False,False,False,False,validation
Corn___healthy_00187.jpg,Corn,Corn___healthy,True,224,224,96.3,False,False,False,False,train
Squash___Powdery_mildew_00369.jpg,Squash,Squash___Powdery_mildew,False,224,224,180.1,False,False,False,False,train
Orange___Haunglongbing_03731.jpg,Orange,Orange___Haunglongbing,False,224,224,207.8,False,False,False,False,train
Squash___Powdery_mildew_01423.jpg,Squash,Squash___Powdery_mildew,False,224,224,42.2,False,False,False,False,train
Tomato___Bacterial_spot_01521.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,244.5,False,False,False,False,validation
Corn___Common_rust_00208.jpg,Corn,Corn___Common_rust,False,224,224,153.4,False,False,False,False,train
Tomato___Septoria_leaf_spot_01156.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,204.3,False,False,False,False,test
Tomato___Target_Spot_00527.jpg,Tomato,Tomato___Target_Spot,False,224,224,127.7,False,False,False,False,train
Tomato___Tomato_mosaic_virus_00284.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,179.4,False,False,False,False,train
Strawberry___healthy_00378.jpg,Strawberry,Strawberry___healthy,True,224,224,87.5,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_00393.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,72.4,False,False,False,False,train
Blueberry___healthy_00908.jpg,Blueberry,Blueberry___healthy,True,224,224,237.5,False,False,False,False,train
Tomato___Target_Spot_01210.jpg,Tomato,Tomato___Target_Spot,False,224,224,109.7,False,False,False,False,train
Grape___healthy_00072.jpg,Grape,Grape___healthy,True,224,224,109.6,False,False,False,False,train
Blueberry___healthy_00304.jpg,Blueberry,Blueberry___healthy,True,224,224,238.0,False,False,False,False,validation
Peach___healthy_00322.jpg,Peach,Peach___healthy,True,224,224,119.9,False,False,False,False,train
Grape___Leaf_blight_00021.jpg,Grape,Grape___Leaf_blight,False,224,224,140.2,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_04977.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,139.2,False,False,False,False,train
Strawberry___Leaf_scorch_00331.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,127.5,False,False,False,False,train
Grape___Leaf_blight_00885.jpg,Grape,Grape___Leaf_blight,False,224,224,217.0,False,False,False,False,train
Tomato___Bacterial_spot_00375.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,70.7,False,False,False,False,test
Tomato___Target_Spot_00786.jpg,Tomato,Tomato___Target_Spot,False,224,224,85.6,False,False,False,False,test
Apple___healthy_01426.jpg,Apple,Apple___healthy,True,224,224,231.6,False,False,False,False,train
Tomato___Spider_mites_01561.jpg,Tomato,Tomato___Spider_mites,False,224,224,85.5,False,False,False,False,validation
Tomato___Bacterial_spot_01298.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,131.7,False,False,False,False,validation
Cherry___Powdery_mildew_00244.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,152.6,False,False,False,False,validation
Soybean___healthy_00950.jpg,Soybean,Soybean___healthy,True,224,224,245.2,False,False,False,False,validation
Apple___Apple_scab_00331.jpg,Apple,Apple___Apple_scab,False,224,224,184.4,False,False,False,False,validation
Tomato___Bacterial_spot_00785.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,216.2,False,False,False,False,test
Potato___Late_blight_00310.jpg,Potato,Potato___Late_blight,False,224,224,54.2,False,False,False,False,train
Tomato___Septoria_leaf_spot_00614.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,231.1,False,False,False,False,train
Corn___healthy_00257.jpg,Corn,Corn___healthy,True,224,224,155.1,False,False,False,False,train
Apple___healthy_00532.jpg,Apple,Apple___healthy,True,224,224,238.1,False,False,False,False,train
Peach___Bacterial_spot_00467.jpg,Peach,Peach___Bacterial_spot,False,224,224,233.1,False,False,False,False,train
Tomato___Target_Spot_00745.jpg,Tomato,Tomato___Target_Spot,False,224,224,118.0,False,False,False,False,train
Pepper___healthy_01022.jpg,Pepper,Pepper___healthy,True,224,224,220.1,False,False,False,False,validation
Cherry___healthy_00218.jpg,Cherry,Cherry___healthy,True,224,224,148.1,False,False,False,False,train
Potato___healthy_00035.jpg,Potato,Potato___healthy,True,224,224,196.8,False,False,False,False,test
Tomato___Tomato_Yellow_Leaf_Curl_Virus_02430.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,123.7,False,False,False,False,train
Tomato___Bacterial_spot_00980.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,205.3,False,False,False,False,validation
Potato___Late_blight_00499.jpg,Potato,Potato___Late_blight,False,224,224,89.3,False,False,False,False,train
Tomato___healthy_00245.jpg,Tomato,Tomato___healthy,True,224,224,111.8,False,False,False,False,test
Corn___Cercospora_leaf_spot_00501.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,197.8,False,False,False,False,validation
Grape___Esca_(Black_Measles)_01225.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,139.2,False,False,False,False,test
Tomato___Early_blight_00590.jpg,Tomato,Tomato___Early_blight,False,224,224,201.1,False,False,False,False,train
Corn___Cercospora_leaf_spot_00227.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,52.1,False,False,False,False,test
Potato___Late_blight_00833.jpg,Potato,Potato___Late_blight,False,224,224,106.3,False,False,False,False,train
Tomato___Early_blight_00714.jpg,Tomato,Tomato___Early_blight,False,224,224,43.0,False,False,False,False,validation
Soybean___healthy_02704.jpg,Soybean,Soybean___healthy,True,224,224,104.0,False,False,False,False,train
Tomato___Leaf_Mold_00352.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,86.4,False,False,False,False,train
Tomato___healthy_00393.jpg,Tomato,Tomato___healthy,True,224,224,144.7,False,False,False,False,train
Tomato___Early_blight_00384.jpg,Tomato,Tomato___Early_blight,False,224,224,244.9,False,False,False,False,train
Soybean___healthy_00144.jpg,Soybean,Soybean___healthy,True,224,224,205.8,False,False,False,False,train
Tomato___Target_Spot_00334.jpg,Tomato,Tomato___Target_Spot,False,224,224,190.4,False,False,False,False,test
Orange___Haunglongbing_00537.jpg,Orange,Orange___Haunglongbing,False,224,224,122.7,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_02232.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,30.8,False,False,False,False,train
Apple___healthy_01006.jpg,Apple,Apple___healthy,True,224,224,156.4,False,False,False,False,validation
Pepper___healthy_01322.jpg,Pepper,Pepper___healthy,True,224,224,172.5,False,False,False,False,train
Grape___Black_rot_00364.jpg,Grape,Grape___Black_rot,False,224,224,95.7,False,False,False,False,train
Apple___Cedar_apple_rust_00251.jpg,Apple,Apple___Cedar_apple_rust,False,224,224,122.6,False,False,False,False,train
Apple___healthy_00164.jpg,Apple,Apple___healthy,True,224,224,138.9,False,False,False,False,validation
Tomato___Bacterial_spot_00525.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,229.6,False,False,False,False,test
Strawberry___Leaf_scorch_01027.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,103.5,False,False,False,False,train
Tomato___Septoria_leaf_spot_00379.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,149.7,False,False,False,False,train
Tomato___Bacterial_spot_00192.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,221.2,False,False,False,False,validation
Peach___Bacterial_spot_01761.jpg,Peach,Peach___Bacterial_spot,False,224,224,39.4,False,False,False,False,train
Tomato___Spider_mites_01641.jpg,Tomato,Tomato___Spider_mites,False,224,224,121.4,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_04273.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,65.4,False,False,False,False,train
Apple___healthy_01476.jpg,Apple,Apple___healthy,True,224,224,155.7,False,False,False,False,train
Corn___Northern_Leaf_Blight_00557.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,179.7,False,False,False,False,train
Tomato___Late_blight_01725.jpg,Tomato,Tomato___Late_blight,False,224,224,82.1,False,False,False,False,train
Strawberry___healthy_00337.jpg,Strawberry,Strawberry___healthy,True,224,224,111.4,False,False,False,False,validation
Peach___Bacterial_spot_00948.jpg,Peach,Peach___Bacterial_spot,False,224,224,111.8,False,False,False,False,train
Cherry___Powdery_mildew_00676.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,103.5,False,False,False,False,train
Corn___Cercospora_leaf_spot_00355.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,220.1,False,False,False,False,train
Orange___Haunglongbing_04358.jpg,Orange,Orange___Haunglongbing,False,224,224,106.2,False,False,False,False,test
Tomato___Bacterial_spot_01721.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,167.3,False,False,False,False,train
Raspberry___healthy_00157.jpg,Raspberry,Raspberry___healthy,True,224,224,88.8,False,False,False,False,validation
Tomato___healthy_01297.jpg,Tomato,Tomato___healthy,True,224,224,82.7,False,False,False,False,train
Tomato___Target_Spot_00763.jpg,Tomato,Tomato___Target_Spot,False,224,224,83.3,False,False,False,False,test
Corn___healthy_00026.jpg,Corn,Corn___healthy,True,224,224,230.7,False,False,False,False,train
Grape___Black_rot_00467.jpg,Grape,Grape___Black_rot,False,224,224,214.6,False,False,False,False,validation
Tomato___Bacterial_spot_00976.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,46.0,False,False,False,False,train
Apple___Apple_scab_00580.jpg,Apple,Apple___Apple_scab,False,224,224,140.1,False,False,False,False,train
Peach___healthy_00097.jpg,Peach,Peach___healthy,True,224,224,32.6,False,False,False,False,validation
Corn___Common_rust_00706.jpg,Corn,Corn___Common_rust,False,224,224,88.2,False,False,False,False,train
Tomato___Spider_mites_00119.jpg,Tomato,Tomato___Spider_mites,False,224,224,227.8,False,False,False,False,train
Potato___Early_blight_00581.jpg,Potato,Potato___Early_blight,False,224,224,113.2,False,False,False,False,train
Apple___Black_rot_00293.jpg,Apple,Apple___Black_rot,False,224,224,102.0,False,False,False,False,train
Tomato___Spider_mites_01368.jpg,Tomato,Tomato___Spider_mites,False,224,224,193.9,False,False,False,False,validation
Blueberry___healthy_00879.jpg,Blueberry,Blueberry___healthy,True,224,224,214.6,False,False,False,False,train
Tomato___Late_blight_00567.jpg,Tomato,Tomato___Late_blight,False,224,224,210.8,False,False,False,False,test
Tomato___Spider_mites_01624.jpg,Tomato,Tomato___Spider_mites,False,224,224,246.2,False,False,False,False,validation
Tomato___Septoria_leaf_spot_00838.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,126.8,False,False,False,False,train
Soybean___healthy_01602.jpg,Soybean,Soybean___healthy,True,224,224,70.9,False,False,False,False,validation
Tomato___Bacterial_spot_00374.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,241.1,False,False,False,False,train
Tomato___Target_Spot_01356.jpg,Tomato,Tomato___Target_Spot,False,224,224,167.2,False,False,False,False,train
Tomato___Early_blight_00158.jpg,Tomato,Tomato___Early_blight,False,224,224,57.1,False,False,False,False,train
Corn___Common_rust_00784.jpg,Corn,Corn___Common_rust,False,224,224,91.0,False,False,False,False,train
Tomato___Target_Spot_00673.jpg,Tomato,Tomato___Target_Spot,False,224,224,209.8,False,False,False,False,validation
Tomato___healthy_00807.jpg,Tomato,Tomato___healthy,True,224,224,198.2,False,False,False,False,train
Grape___Leaf_blight_00670.jpg,Grape,Grape___Leaf_blight,False,224,224,76.4,False,False,False,False,train
Tomato___Bacterial_spot_01870.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,36.3,False,False,False,False,train
Tomato___Septoria_leaf_spot_01183.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,131.9,False,False,False,False,train
Pepper___healthy_01383.jpg,Pepper,Pepper___healthy,True,224,224,201.1,False,False,False,False,test
Tomato___healthy_00350.jpg,Tomato,Tomato___healthy,True,224,224,68.4,False,False,False,False,train
Corn___Northern_Leaf_Blight_00124.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,221.8,False,False,False,False,test
Tomato___Late_blight_00762.jpg,Tomato,Tomato___Late_blight,False,224,224,174.8,False,False,False,False,train
Tomato___Leaf_Mold_00319.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,99.5,False,False,False,False,validation
Tomato___Tomato_mosaic_virus_00315.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,99.0,False,False,False,False,train
Tomato___Septoria_leaf_spot_00823.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,201.5,False,False,False,False,train
Squash___Powdery_mildew_01151.jpg,Squash,Squash___Powdery_mildew,False,224,224,101.0,False,False,False,False,train
Tomato___Late_blight_00614.jpg,Tomato,Tomato___Late_blight,False,224,224,191.0,False,False,False,False,train
Tomato___Target_Spot_00515.jpg,Tomato,Tomato___Target_Spot,False,224,224,34.6,False,False,False,False,validation
Corn___Cercospora_leaf_spot_00200.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,60.7,False,False,False,False,train
Tomato___Late_blight_01484.jpg,Tomato,Tomato___Late_blight,False,224,224,109.7,False,False,False,False,validation
Tomato___Tomato_Yellow_Leaf_Curl_Virus_00456.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,164.9,False,False,False,False,train
Grape___healthy_00139.jpg,Grape,Grape___healthy,True,224,224,234.7,False,False,False,False,train
Peach___healthy_00252.jpg,Peach,Peach___healthy,True,224,224,211.9,False,False,False,False,test
Tomato___Spider_mites_01481.jpg,Tomato,Tomato___Spider_mites,False,224,224,70.2,False,False,False,False,train
Tomato___healthy_01435.jpg,Tomato,Tomato___healthy,True,224,224,71.8,False,False,False,False,train
Grape___Esca_(Black_Measles)_01108.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,41.9,False,False,False,False,validation
Grape___Esca_(Black_Measles)_00315.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,119.5,False,False,False,False,train
Raspberry___healthy_00175.jpg,Raspberry,Raspberry___healthy,True,224,224,178.0,False,False,False,False,validation
Tomato___Leaf_Mold_00507.jpg,Tomato,Tomato___Leaf_Mold,False,224,224,181.9,False,False,False,False,train
Tomato___Late_blight_01034.jpg,Tomato,Tomato___Late_blight,False,224,224,83.9,False,False,False,False,train
Blueberry___healthy_00195.jpg,Blueberry,Blueberry___healthy,True,224,224,243.4,False,False,False,False,train
Corn___healthy_00804.jpg,Corn,Corn___healthy,True,224,224,63.6,False,False,False,False,train
Orange___Haunglongbing_04677.jpg,Orange,Orange___Haunglongbing,False,224,224,68.7,False,False,False,False,train
Grape___Esca_(Black_Measles)_00457.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,170.5,False,False,False,False,train
Apple___Cedar_apple_rust_00122.jpg,Apple,Apple___Cedar_apple_rust,False,224,224,120.4,False,False,False,False,validation
Peach___Bacterial_spot_00718.jpg,Peach,Peach___Bacterial_spot,False,224,224,103.7,False,False,False,False,train
Peach___Bacterial_spot_00372.jpg,Peach,Peach___Bacterial_spot,False,224,224,189.6,False,False,False,False,train
Tomato___Early_blight_00274.jpg,Tomato,Tomato___Early_blight,False,224,224,196.7,False,False,False,False,train
Tomato___Bacterial_spot_00052.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,151.4,False,False,False,False,test
Tomato___Late_blight_01888.jpg,Tomato,Tomato___Late_blight,False,224,224,230.3,False,False,False,False,test
Potato___healthy_00023.jpg,Potato,Potato___healthy,True,224,224,217.9,False,False,False,False,train
Grape___Esca_(Black_Measles)_00827.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,244.0,False,False,False,False,train
Cherry___Powdery_mildew_00936.jpg,Cherry,Cherry___Powdery_mildew,False,224,224,156.9,False,False,False,False,train
Tomato___Septoria_leaf_spot_00336.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,80.0,False,False,False,False,validation
Squash___Powdery_mildew_00771.jpg,Squash,Squash___Powdery_mildew,False,224,224,197.6,False,False,False,False,test
Corn___healthy_00402.jpg,Corn,Corn___healthy,True,224,224,192.0,False,False,False,False,train
Potato___Early_blight_00186.jpg,Potato,Potato___Early_blight,False,224,224,203.9,False,False,False,False,train
Grape___Black_rot_00865.jpg,Grape,Grape___Black_rot,False,224,224,244.9,False,False,False,False,train
Strawberry___healthy_00362.jpg,Strawberry,Strawberry___healthy,True,224,224,147.2,False,False,False,False,train
Soybean___healthy_02959.jpg,Soybean,Soybean___healthy,True,224,224,242.0,False,False,False,False,train
Blueberry___healthy_00174.jpg,Blueberry,Blueberry___healthy,True,224,224,122.8,False,False,False,False,test
Tomato___Early_blight_00326.jpg,Tomato,Tomato___Early_blight,False,224,224,124.3,False,False,False,False,train
Tomato___Spider_mites_00072.jpg,Tomato,Tomato___Spider_mites,False,224,224,38.6,False,False,False,False,train
Tomato___Spider_mites_00541.jpg,Tomato,Tomato___Spider_mites,False,224,224,116.1,False,False,False,False,train
Apple___healthy_01570.jpg,Apple,Apple___healthy,True,224,224,79.9,False,False,False,False,train
Soybean___healthy_00628.jpg,Soybean,Soybean___healthy,True,224,224,152.8,False,False,False,False,train
Peach___Bacterial_spot_00608.jpg,Peach,Peach___Bacterial_spot,False,224,224,179.6,False,False,False,False,train
Tomato___healthy_00863.jpg,Tomato,Tomato___healthy,True,224,224,72.9,False,False,False,False,train
Pepper___healthy_00226.jpg,Pepper,Pepper___healthy,True,224,224,119.5,False,False,False,False,train
Pepper___healthy_00085.jpg,Pepper,Pepper___healthy,True,224,224,201.1,False,False,False,False,train
Soybean___healthy_03914.jpg,Soybean,Soybean___healthy,True,224,224,130.2,False,False,False,False,train
Tomato___Early_blight_00911.jpg,Tomato,Tomato___Early_blight,False,224,224,235.6,False,False,False,False,test
Tomato___Early_blight_00526.jpg,Tomato,Tomato___Early_blight,False,224,224,100.9,False,False,False,False,train
Grape___Esca_(Black_Measles)_01015.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,129.5,False,False,False,False,train
Soybean___healthy_02750.jpg,Soybean,Soybean___healthy,True,224,224,67.8,False,False,False,False,validation
Tomato___Tomato_mosaic_virus_00221.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,112.2,False,False,False,False,train
Corn___Northern_Leaf_Blight_00721.jpg,Corn,Corn___Northern_Leaf_Blight,False,224,224,91.1,False,False,False,False,train
Squash___Powdery_mildew_00007.jpg,Squash,Squash___Powdery_mildew,False,224,224,43.0,False,False,False,False,train
Apple___Apple_scab_00366.jpg,Apple,Apple___Apple_scab,False,224,224,171.2,False,False,False,False,train
Tomato___healthy_00946.jpg,Tomato,Tomato___healthy,True,224,224,143.5,False,False,False,False,validation
Grape___healthy_00264.jpg,Grape,Grape___healthy,True,224,224,196.7,False,False,False,False,train
Corn___Cercospora_leaf_spot_00282.jpg,Corn,Corn___Cercospora_leaf_spot,False,224,224,166.2,False,False,False,False,train
Strawberry___Leaf_scorch_00071.jpg,Strawberry,Strawberry___Leaf_scorch,False,224,224,30.0,False,False,False,False,test
Orange___Haunglongbing_03858.jpg,Orange,Orange___Haunglongbing,False,224,224,189.2,False,False,False,False,test
Tomato___Tomato_Yellow_Leaf_Curl_Virus_04664.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,58.4,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_03625.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,209.5,False,False,False,False,train
Apple___healthy_00602.jpg,Apple,Apple___healthy,True,224,224,84.0,False,False,False,False,validation
Tomato___healthy_00094.jpg,Tomato,Tomato___healthy,True,224,224,207.3,False,False,False,False,train
Tomato___Tomato_mosaic_virus_00246.jpg,Tomato,Tomato___Tomato_mosaic_virus,False,224,224,249.0,False,False,False,False,test
Grape___Esca_(Black_Measles)_00505.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,171.4,False,False,False,False,train
Tomato___Spider_mites_00254.jpg,Tomato,Tomato___Spider_mites,False,224,224,30.5,False,False,False,False,train
Grape___Esca_(Black_Measles)_00811.jpg,Grape,Grape___Esca_(Black_Measles),False,224,224,169.4,False,False,False,False,test
Tomato___Bacterial_spot_01313.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,115.5,False,False,False,False,validation
Corn___healthy_00041.jpg,Corn,Corn___healthy,True,224,224,122.2,False,False,False,False,validation
Soybean___healthy_03717.jpg,Soybean,Soybean___healthy,True,224,224,120.4,False,False,False,False,train
Pepper___healthy_01168.jpg,Pepper,Pepper___healthy,True,224,224,218.6,False,False,False,False,train
Peach___Bacterial_spot_01295.jpg,Peach,Peach___Bacterial_spot,False,224,224,141.0,False,False,False,False,train
Apple___healthy_00723.jpg,Apple,Apple___healthy,True,224,224,67.5,False,False,False,False,test
Tomato___healthy_00194.jpg,Tomato,Tomato___healthy,True,224,224,78.7,False,False,False,False,train
Blueberry___healthy_01082.jpg,Blueberry,Blueberry___healthy,True,224,224,140.8,False,False,False,False,train
Corn___Common_rust_00636.jpg,Corn,Corn___Common_rust,False,224,224,201.4,False,False,False,False,train
Apple___Apple_scab_00176.jpg,Apple,Apple___Apple_scab,False,224,224,175.8,False,False,False,False,test
Tomato___Late_blight_00421.jpg,Tomato,Tomato___Late_blight,False,224,224,31.0,False,False,False,False,train
Tomato___Septoria_leaf_spot_01436.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,86.6,False,False,False,False,train
Squash___Powdery_mildew_01280.jpg,Squash,Squash___Powdery_mildew,False,224,224,42.8,False,False,False,False,train
Tomato___Tomato_Yellow_Leaf_Curl_Virus_00317.jpg,Tomato,Tomato___Tomato_Yellow_Leaf_Curl_Virus,False,224,224,174.1,False,False,False,False,train
Tomato___Septoria_leaf_spot_01336.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,88.3,False,False,False,False,train
Grape___Leaf_blight_00803.jpg,Grape,Grape___Leaf_blight,False,224,224,237.8,False,False,False,False,train
Apple___Cedar_apple_rust_00150.jpg,Apple,Apple___Cedar_apple_rust,False,224,224,157.2,False,False,False,False,validation
Orange___Haunglongbing_01955.jpg,Orange,Orange___Haunglongbing,False,224,224,168.6,False,False,False,False,validation
Apple___Black_rot_00491.jpg,Apple,Apple___Black_rot,False,224,224,86.8,False,False,False,False,train
Grape___Black_rot_00680.jpg,Grape,Grape___Black_rot,False,224,224,39.0,False,False,False,False,test
Tomato___Spider_mites_01200.jpg,Tomato,Tomato___Spider_mites,False,224,224,90.9,False,False,False,False,validation
Soybean___healthy_03640.jpg,Soybean,Soybean___healthy,True,224,224,177.3,False,False,False,False,test
Tomato___healthy_00045.jpg,Tomato,Tomato___healthy,True,224,224,181.1,False,False,False,False,train
Tomato___Septoria_leaf_spot_00725.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,79.7,False,False,False,False,validation
Blueberry___healthy_00457.jpg,Blueberry,Blueberry___healthy,True,224,224,247.2,False,False,False,False,train
Tomato___Septoria_leaf_spot_01572.jpg,Tomato,Tomato___Septoria_leaf_spot,False,224,224,133.2,False,False,False,False,test
Tomato___Bacterial_spot_00932.jpg,Tomato,Tomato___Bacterial_spot,False,224,224,205.1,False,False,False,False,train
